energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri,trackID,artistGenres,artistPopularity,artist,trackName,trackPopularity,wrapped
0.481,0.33,83.606,0.237,0.377,0.0,4,0.437,11,239947,-9.681,0.216,0,audio_features,spotify:track:32iYwQ4OYiurnGnOfJ1aEh,32iYwQ4OYiurnGnOfJ1aEh,"['chicago rap', 'melodic rap']",97,Juice WRLD,Lucid Dreams,6,0.0
0.584,0.297,156.572,0.119,0.339,0.0,4,0.689,1,191680,-5.768,0.676,0,audio_features,spotify:track:4F1yvJfQ7gJkrcgFJQDjOr,4F1yvJfQ7gJkrcgFJQDjOr,"['pop rap', 'rap']",77,KYLE,Playinwitme (feat. Kehlani),76,0.0
0.426,0.181,95.159,0.0435,0.853,0.00037,4,0.313,8,209107,-9.049,0.107,1,audio_features,spotify:track:2PlrYKsGndAMJ0qqVVPCoV,2PlrYKsGndAMJ0qqVVPCoV,"['emo rap', 'lgbtq+ hip hop']",88,Lil Peep,4 Gold Chains - (feat. Clams Casino),64,0.0
0.671,0.167,81.994,0.0599,0.68,0.0,4,0.749,6,268864,-5.151,0.756,1,audio_features,spotify:track:6GNifiuBPrKFpwNBYnooFm,6GNifiuBPrKFpwNBYnooFm,"['melodic rap', 'philly rap', 'pop rap', 'rap', 'trap']",90,Lil Uzi Vert,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,63,1.0
0.559,0.379,78.534,0.0416,0.0372,0.0,4,0.706,4,217405,-5.216,0.252,0,audio_features,spotify:track:3DoBTwfr8yi2LN08SBpFkN,3DoBTwfr8yi2LN08SBpFkN,['rap'],97,Travis Scott,Watch (feat. Lil Uzi Vert & Kanye West),70,1.0
0.675,0.0985,116.016,0.0415,0.53,0.0,4,0.729,2,214667,-5.62,0.332,0,audio_features,spotify:track:6HJcuxVgYjxcYDnPG0ystc,6HJcuxVgYjxcYDnPG0ystc,"['art pop', 'baroque pop', 'pop', 'uk alternative pop']",80,Florence + The Machine,Hunger,59,0.0
0.667,0.0753,180.064,0.154,0.64,1.22e-06,4,0.664,4,227533,-5.941,0.381,1,audio_features,spotify:track:32lItqlMi4LBhb4k0BaSaC,32lItqlMi4LBhb4k0BaSaC,"['dfw rap', 'melodic rap', 'rap']",100,Post Malone,Candy Paint,82,1.0
0.346,0.0871,75.016,0.351,0.0151,7.04e-06,4,0.884,8,220307,-8.228,0.376,0,audio_features,spotify:track:2fQrGHiQOvpL9UgPvtYy6G,2fQrGHiQOvpL9UgPvtYy6G,"['atl hip hop', 'pop rap', 'rap', 'trap']",89,21 Savage,Bank Account,81,1.0
0.782,0.113,141.869,0.15,0.21,0.0,4,0.831,0,191437,-6.274,0.199,1,audio_features,spotify:track:7yotKA30dwTKNEGomV9ZsI,7yotKA30dwTKNEGomV9ZsI,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",91,J. Cole,KOD,76,1.0
0.736,0.111,140.034,0.0321,0.104,0.0,4,0.691,0,193510,-4.993,0.0395,1,audio_features,spotify:track:1oUudyBYVGMIC8JXeIsFzq,1oUudyBYVGMIC8JXeIsFzq,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",80,Rae Sremmurd,CLOSE (feat. Travis Scott) - From SR3MM,67,1.0
0.376,0.0921,135.268,0.0529,0.68,2.63e-06,4,0.384,11,218292,-9.387,0.142,0,audio_features,spotify:track:22SqIAwgnfI9BT1YfLpQHI,22SqIAwgnfI9BT1YfLpQHI,['la pop'],51,morgxn,me without you,0,0.0
0.609,0.0712,103.214,0.223,0.0155,1.38e-06,4,0.876,9,148118,-7.234,0.673,0,audio_features,spotify:track:6MP5WAK2U7gKWldflqhPCr,6MP5WAK2U7gKWldflqhPCr,"['cali rap', 'pop', 'pop rap', 'trap queen']",76,Saweetie,ICY GRL (feat. Kehlani) - Bae Mix,59,0.0
0.563,0.0736,103.312,0.175,0.0306,0.0,4,0.927,7,109302,-5.827,0.842,1,audio_features,spotify:track:1sl1cpix9GnwNwaVt04BIu,1sl1cpix9GnwNwaVt04BIu,"['cali rap', 'pop', 'pop rap', 'trap queen']",76,Saweetie,ICY GRL,73,0.0
0.851,0.12,100.063,0.0409,0.0228,0.0,4,0.623,7,193924,-3.111,0.4,1,audio_features,spotify:track:083Qf6hn6sFL6xiOHlZUyn,083Qf6hn6sFL6xiOHlZUyn,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",81,Jess Glynne,I'll Be There,75,0.0
0.581,0.102,139.998,0.0686,0.0303,0.000291,4,0.903,11,281298,-4.797,0.264,1,audio_features,spotify:track:2TtWdYXulGcHCeUJUWwZ4M,2TtWdYXulGcHCeUJUWwZ4M,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",80,Rae Sremmurd,Buckets (feat. Future) - From SR3MM,53,0.0
0.613,0.183,77.886,0.131,0.0276,0.0,5,0.477,10,175227,-5.8,0.288,0,audio_features,spotify:track:4x4zjS6DU982XX1OYr5Ung,4x4zjS6DU982XX1OYr5Ung,['macedonian pop'],37,BOBI ANDONOV,Faithful,32,0.0
0.758,0.345,129.048,0.152,0.00305,0.107,4,0.715,4,203067,-4.797,0.385,0,audio_features,spotify:track:2e6he0ydsChPv44oTVC7CO,2e6he0ydsChPv44oTVC7CO,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap']",65,Good Times Ahead,I Can’t Hold On,48,0.0
0.55,0.161,131.013,0.0456,0.175,0.00487,4,0.817,5,231587,-6.259,0.914,0,audio_features,spotify:track:5ebeYtBlW17U9M22cWfd4G,5ebeYtBlW17U9M22cWfd4G,"['electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'la pop', 'pop', 'pop edm', 'tropical house']",66,FRENSHIP,MI Amore,2,0.0
0.556,0.0517,113.979,0.0415,0.00242,0.132,4,0.784,1,200000,-7.42,0.645,0,audio_features,spotify:track:4tGRBza90rBP8VdmYO4M9J,4tGRBza90rBP8VdmYO4M9J,['la pop'],51,Cosmos & Creature,I Am Free,46,0.0
0.56,0.103,149.986,0.203,0.0751,2.17e-05,4,0.814,0,204804,-8.481,0.349,1,audio_features,spotify:track:2uZUFhEOjWOUHSoxmrlzMt,2uZUFhEOjWOUHSoxmrlzMt,['norwegian pop'],59,Stargate,1Night,43,0.0
0.46,0.0909,87.912,0.0352,0.78,0.814,1,0.0964,4,253147,-9.822,0.04,1,audio_features,spotify:track:0jVy0Y3QEtUKsrIHAZuR45,0jVy0Y3QEtUKsrIHAZuR45,"['ambient worship', 'compositional ambient', 'focus', 'post-rock', 'space ambient']",61,Hammock,I Can Almost See You,11,0.0
0.436,0.342,82.994,0.155,0.331,1.3e-05,4,0.782,2,268933,-7.033,0.243,1,audio_features,spotify:track:5u6vkDnOyaf8LsteDAj2ub,5u6vkDnOyaf8LsteDAj2ub,"['atl hip hop', 'pop rap', 'rap', 'trap']",89,21 Savage,Ghostface Killers,75,1.0
0.75,0.109,155.096,0.231,0.00264,0.0,4,0.732,11,182707,-6.366,0.401,0,audio_features,spotify:track:7GX5flRQZVHRAGd6B4TmDO,7GX5flRQZVHRAGd6B4TmDO,"['melodic rap', 'philly rap', 'pop rap', 'rap', 'trap']",90,Lil Uzi Vert,XO Tour Llif3,85,1.0
0.247,0.101,134.848,0.035,0.987,0.892,4,0.399,10,206235,-16.615,0.115,0,audio_features,spotify:track:3nJWgYZCA29XLNROFv4l7s,3nJWgYZCA29XLNROFv4l7s,['piano cover'],51,Piano Covers Club from I’m In Records,Umbrella - Piano Version,41,0.0
0.622,0.127,99.934,0.0242,0.0108,4.51e-06,4,0.511,2,196027,-5.727,0.425,1,audio_features,spotify:track:0DRvClQbN9znQ295sx76VC,0DRvClQbN9znQ295sx76VC,"['art pop', 'indie pop', 'indie rock', 'shoegaze', 'toronto indie']",64,Alvvays,Dreams Tonite,65,0.0
0.764,0.635,138.023,0.0473,0.0496,0.0,4,0.661,1,217812,-5.353,0.822,1,audio_features,spotify:track:7tY1VsxEz6OGN3FkUMN2MU,7tY1VsxEz6OGN3FkUMN2MU,['toronto indie'],30,Modern Space,High By The Beach,35,0.0
0.456,0.237,96.995,0.0513,0.376,0.000426,4,0.717,7,185864,-8.488,0.354,0,audio_features,spotify:track:4XhKOjK6wedL4vak528kDH,4XhKOjK6wedL4vak528kDH,"['indie electropop', 'indie poptimism']",43,Cappa,Wannabe (feat. Jon Santana),1,0.0
0.302,0.107,80.09,0.0385,0.246,0.00248,4,0.621,7,163587,-9.757,0.53,0,audio_features,spotify:track:5NvfpK2IQu6DlfE9I2BbOI,5NvfpK2IQu6DlfE9I2BbOI,[],46,Nataly Dawn,Careless Whisper,51,0.0
0.799,0.233,94.04,0.353,0.0535,1.55e-06,4,0.437,8,211174,-6.535,0.388,1,audio_features,spotify:track:7FxWJX9m6V4d9lYZ5vogqW,7FxWJX9m6V4d9lYZ5vogqW,"['electropop', 'pop']",81,SHAED,Starboy - Recorded at Spotify Studios NYC,43,0.0
0.206,0.114,75.874,0.032,0.835,0.0,4,0.514,5,212300,-13.578,0.127,0,audio_features,spotify:track:7AKebOEDMEZWMqBl4bKoYu,7AKebOEDMEZWMqBl4bKoYu,"['acoustic pop', 'neo mellow', 'pop rock', 'viral pop']",73,Kina Grannis,Chandelier,59,0.0
0.414,0.16,135.056,0.0314,0.872,0.0,3,0.441,4,224436,-6.716,0.136,0,audio_features,spotify:track:1WbuxG1NrZeKn3QiXujSxb,1WbuxG1NrZeKn3QiXujSxb,[],47,DENM,Hey Ya,41,0.0
0.781,0.179,124.012,0.0315,0.0151,0.0,4,0.577,5,188252,-3.154,0.424,1,audio_features,spotify:track:43oX6qFdj2bHGeWzPps3rs,43oX6qFdj2bHGeWzPps3rs,"['electropop', 'indie pop', 'indietronica', 'metropopolis', 'neo-synthpop', 'shimmer pop']",76,CHVRCHES,Miracle,0,0.0
0.582,0.122,170.006,0.0297,0.293,0.000118,3,0.457,2,345053,-6.553,0.299,1,audio_features,spotify:track:66oRBJ8J4uLNK9Xc4cJaFs,66oRBJ8J4uLNK9Xc4cJaFs,"['alternative r&b', 'brooklyn indie', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indie r&b', 'indietronica', 'nyc pop', 'pop', 'vapor soul']",63,Wet,Softens,31,0.0
0.343,0.0516,72.074,0.0389,0.678,1.8e-06,4,0.489,2,210982,-9.991,0.109,1,audio_features,spotify:track:6S5MNmwbb346x4dFH3gdIO,6S5MNmwbb346x4dFH3gdIO,"['art pop', 'electropop', 'indie pop', 'indietronica', 'swedish electropop', 'swedish indie pop', 'swedish pop']",73,Lykke Li,hard rain,2,0.0
0.736,0.111,140.034,0.0321,0.104,0.0,4,0.691,0,193510,-4.993,0.0395,1,audio_features,spotify:track:3qKCDFZp192KBEEtFj7fDa,3qKCDFZp192KBEEtFj7fDa,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",80,Rae Sremmurd,CLOSE (feat. Travis Scott) - From SR3MM,2,0.0
0.563,0.0895,124.02,0.0364,0.0952,7.02e-05,4,0.519,11,280743,-5.04,0.345,1,audio_features,spotify:track:70Ukvwcp6LkgfRiuUhGV7l,70Ukvwcp6LkgfRiuUhGV7l,"['funk', 'funk rock', 'minneapolis sound', 'motown']",77,Prince,Nothing Compares 2 U,58,1.0
0.732,0.0755,118.975,0.0281,0.329,0.000228,4,0.561,7,161600,-6.178,0.671,1,audio_features,spotify:track:0YMFcrMtBowDdD5bPz0cgy,0YMFcrMtBowDdD5bPz0cgy,"['folk', 'lilith', 'pop rock', 'singer-songwriter']",73,Tracy Chapman,Talkin' Bout a Revolution,68,0.0
0.428,0.0856,81.781,0.0391,0.892,0.0,4,0.309,0,225533,-8.218,0.293,1,audio_features,spotify:track:4ZVjxQunpIQgixtp8M2dOX,4ZVjxQunpIQgixtp8M2dOX,['deep euro house'],52,Sorcha Richardson,Can't We Pretend,39,0.0
0.766,0.107,97.092,0.384,0.307,1.38e-05,4,0.643,6,191606,-4.788,0.463,0,audio_features,spotify:track:2gTYVoQCUh0QNUaFix01ld,2gTYVoQCUh0QNUaFix01ld,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop', 'rap']",93,Nicki Minaj,Chun-Li,11,0.0
0.291,0.0925,100.961,0.0897,0.0375,3.89e-06,4,0.672,8,240426,-7.843,0.417,1,audio_features,spotify:track:5nASGGi1QarKyMmGg2fhaB,5nASGGi1QarKyMmGg2fhaB,"['alternative r&b', 'atl hip hop', 'dance pop', 'electropop', 'escape room', 'neo soul', 'pop', 'r&b']",73,Janelle Monáe,Pynk (feat. Grimes),41,0.0
0.784,0.175,108.245,0.0354,0.0338,0.233,4,0.656,7,271952,-6.389,0.802,0,audio_features,spotify:track:66A20vw98rh2yQM5P5EoIF,66A20vw98rh2yQM5P5EoIF,"['alternative dance', 'art pop', 'chillwave', 'dance-punk', 'dream pop', 'electronica', 'electropop', 'indie pop', 'indietronica', 'neo-synthpop', 'new rave', 'nu gaze']",63,Chromatics,Cherry,2,0.0
0.697,0.132,110.049,0.0329,0.0523,0.137,4,0.699,3,214291,-6.334,0.567,0,audio_features,spotify:track:0jzUx2woqoEEVjDcFG58GJ,0jzUx2woqoEEVjDcFG58GJ,[],29,Post Precious,Lose Myself,25,0.0
0.915,0.0845,127.974,0.058,0.0656,0.805,4,0.475,5,197327,-6.55,0.465,1,audio_features,spotify:track:1xSb8M26e7Z9bw2OyxBFwE,1xSb8M26e7Z9bw2OyxBFwE,['shimmer pop'],48,High Highs,A Real Hero - College and Electric Youth Cover,1,0.0
0.81,0.117,149.954,0.0847,0.0416,0.00379,4,0.492,7,251840,-5.315,0.245,1,audio_features,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,1YLJVmuzeM2YSUkCCaTNUB,"['art pop', 'baroque pop', 'pop', 'uk alternative pop']",80,Florence + The Machine,Dog Days Are Over,70,0.0
0.492,0.112,108.007,0.0251,0.335,4.38e-05,4,0.586,0,222222,-8.114,0.0916,0,audio_features,spotify:track:1sz0fuWEAcPkCfG5o7D9KP,1sz0fuWEAcPkCfG5o7D9KP,[],41,Denmark + Winter,Every Breath You Take (Re:Imagined),46,0.0
0.358,0.116,124.041,0.0415,0.789,0.000175,4,0.363,1,163250,-11.055,0.176,0,audio_features,spotify:track:5E25h3rC8rrQx2MCaksjsJ,5E25h3rC8rrQx2MCaksjsJ,"['alternative r&b', 'indie r&b']",66,Gallant,Learn To Fly,1,0.0
0.192,0.343,120.861,0.0481,0.946,7.05e-06,4,0.676,5,153267,-12.877,0.437,1,audio_features,spotify:track:1SZ63wN0pk18Dr4Epyhcsf,1SZ63wN0pk18Dr4Epyhcsf,"['chamber psych', 'folktronica']",38,Hannah Peel,Tainted Love,6,0.0
0.367,0.228,104.063,0.0328,0.838,0.0145,4,0.276,9,152250,-11.16,0.145,0,audio_features,spotify:track:6dLJcxHBJvift9UIKwMy55,6dLJcxHBJvift9UIKwMy55,['swedish electropop'],56,Ember Island,Can't Feel My Face,3,0.0
0.409,0.101,109.978,0.0299,0.764,0.00323,4,0.772,9,188346,-9.226,0.338,0,audio_features,spotify:track:41uHv2ZIT0YDUHoyNzvRQ1,41uHv2ZIT0YDUHoyNzvRQ1,"['swedish alternative rock', 'swedish jazz', 'swedish pop']",55,Amason,California Dreamin',54,1.0
0.389,0.0926,127.778,0.0498,0.67,0.00109,4,0.321,8,264390,-8.909,0.128,1,audio_features,spotify:track:20jZ7lf5eqDUQQruuMSKVE,20jZ7lf5eqDUQQruuMSKVE,['uk alternative pop'],51,RAIGN,Knocking on Heavens Door,56,0.0
0.383,0.079,109.008,0.0268,0.961,0.44,4,0.614,9,322994,-8.763,0.133,0,audio_features,spotify:track:6NQfUZb5VummNR8rozb8Ic,6NQfUZb5VummNR8rozb8Ic,"['alternative dance', 'art pop', 'chillwave', 'dance-punk', 'dream pop', 'electronica', 'electropop', 'indie pop', 'indietronica', 'neo-synthpop', 'new rave', 'nu gaze']",63,Chromatics,Into The Black,58,0.0
0.288,0.106,67.223,0.0342,0.974,4.77e-05,5,0.411,0,259750,-9.741,0.462,1,audio_features,spotify:track:1AbLKGveV3jFFKVKFYP2Ur,1AbLKGveV3jFFKVKFYP2Ur,['australian electropop'],53,Gordi,Avant Gardener,45,0.0
0.304,0.162,119.455,0.0332,0.24,0.00102,4,0.506,2,231517,-12.136,0.141,1,audio_features,spotify:track:3pgGvBFoBwJC2OlpRtWDjO,3pgGvBFoBwJC2OlpRtWDjO,[],15,Cassandra Jenkins,Wild World,0,0.0
0.674,0.155,90.012,0.0484,0.0682,0.038,4,0.553,9,211627,-6.511,0.521,0,audio_features,spotify:track:5YQdjvqe9fCrrkbU6BPtjQ,5YQdjvqe9fCrrkbU6BPtjQ,[],38,Ryan Corn,White Flag,36,0.0
0.356,0.08,117.317,0.0338,0.463,0.0077,4,0.3,8,259097,-11.025,0.136,1,audio_features,spotify:track:0Cxiswro5UkjtykMQwlLZg,0Cxiswro5UkjtykMQwlLZg,['seattle indie'],33,Kris Orlowski,Halo,29,0.0
0.368,0.11,82.462,0.043,0.349,0.00071,4,0.489,11,247200,-8.359,0.245,0,audio_features,spotify:track:5qizUaJepbFJ5qGZyuyQim,5qizUaJepbFJ5qGZyuyQim,['gauze pop'],55,Josef Salvat,Diamonds,53,0.0
0.401,0.327,88.554,0.0267,0.403,0.0156,4,0.242,10,241067,-8.048,0.347,1,audio_features,spotify:track:2ixTmOHffy8b5Qh29ctald,2ixTmOHffy8b5Qh29ctald,['seattle indie'],33,Kris Orlowski,Love,40,1.0
0.278,0.0929,127.439,0.0325,0.893,0.0,4,0.579,4,227065,-9.255,0.286,1,audio_features,spotify:track:3bRyDv7psns9UXFqVSHjhL,3bRyDv7psns9UXFqVSHjhL,"['chamber pop', 'indie anthem-folk', 'indie electropop', 'indie folk', 'vapor pop']",54,Meadowlark,About You Now,6,0.0
0.913,0.114,93.35,0.0736,0.0934,0.000124,4,0.567,8,210926,-6.471,0.792,1,audio_features,spotify:track:1cTZMwcBJT0Ka3UJPXOeeN,1cTZMwcBJT0Ka3UJPXOeeN,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",98,Drake,Nice For What,20,1.0
0.664,0.116,128.945,0.0464,0.634,0.0,4,0.566,4,241693,-5.303,0.437,0,audio_features,spotify:track:0aOluBqXYd0rFSCsgDyAWX,0aOluBqXYd0rFSCsgDyAWX,"['irish singer-songwriter', 'pop']",83,Hozier,Take Me to Church,25,0.0
0.267,0.0834,91.88,0.0428,0.655,2.24e-05,4,0.368,8,377000,-9.395,0.194,0,audio_features,spotify:track:1OtGo99uypkRbMqshBVFnn,1OtGo99uypkRbMqshBVFnn,"['icelandic indie', 'icelandic rock', 'modern alternative rock', 'modern rock']",72,KALEO,I Can't Go On Without You,52,0.0
0.548,0.127,106.996,0.0764,0.229,0.0,4,0.781,0,214255,-4.997,0.175,0,audio_features,spotify:track:7rdUtXasA973gmrr2Xxh3E,7rdUtXasA973gmrr2Xxh3E,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'post-teen pop']",80,Lorde,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",59,0.0
0.795,0.136,160.063,0.0773,0.0612,0.0144,4,0.441,4,246093,-7.057,0.183,0,audio_features,spotify:track:5cIDi1hmgkpikBlhBQhCiP,5cIDi1hmgkpikBlhBQhCiP,"['abstract hip hop', 'chamber pop']",59,Son Lux,Lost It To Trying - Paper Towns Mix,50,0.0
0.702,0.0766,145.999,0.0949,0.138,0.0332,4,0.73,7,262521,-6.47,0.802,1,audio_features,spotify:track:3SCRNG1UdHZVo5ZXeBegDV,3SCRNG1UdHZVo5ZXeBegDV,"['abstract hip hop', 'chamber pop']",59,Son Lux,Easy (Switch Screens) [feat. Lorde],51,0.0
0.889,0.463,171.121,0.0442,0.0415,0.0,4,0.389,9,358427,-6.546,0.524,1,audio_features,spotify:track:5yEPxDjbbzUzyauGtnmVEC,5yEPxDjbbzUzyauGtnmVEC,"['alternative rock', 'britpop', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock', 'shoegaze']",71,The Verve,Bitter Sweet Symphony,27,0.0
0.448,0.558,77.176,0.103,0.0309,8.67e-05,4,0.758,7,198960,-9.441,0.373,1,audio_features,spotify:track:2XW4DbS6NddZxRPm5rMCeY,2XW4DbS6NddZxRPm5rMCeY,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",98,Drake,God's Plan,19,0.0
0.811,0.178,81.051,0.375,0.394,0.0,4,0.472,11,324440,-4.856,0.636,0,audio_features,spotify:track:0XMJORJKm4q3iorGAtcait,0XMJORJKm4q3iorGAtcait,"['chicago rap', 'rap']",95,Kanye West,Never Let Me Down,1,0.0
0.816,0.159,181.982,0.269,0.00263,0.0,4,0.817,2,190288,-5.402,0.508,1,audio_features,spotify:track:2UVbBKQOdFAekPTRsnkzcf,2UVbBKQOdFAekPTRsnkzcf,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,Migos,Stir Fry,76,1.0
0.394,0.105,141.606,0.366,0.86,0.0,4,0.523,3,196056,-10.184,0.264,1,audio_features,spotify:track:5c6J22X9Svsq1ue6WCEfAO,5c6J22X9Svsq1ue6WCEfAO,['emo rap'],70,Hobo Johnson,Creve Coeur 1,0,0.0
0.599,0.109,133.123,0.224,0.147,0.0,4,0.755,8,216632,-5.042,0.755,1,audio_features,spotify:track:10Igtw8bSDyyFs7KIsKngZ,10Igtw8bSDyyFs7KIsKngZ,"['pop rap', 'rap']",75,Lil Dicky,Freaky Friday (feat. Chris Brown),79,0.0
0.456,0.197,124.803,0.0733,0.333,0.0,4,0.666,3,218939,-8.888,0.25,0,audio_features,spotify:track:6iZURTXhhsRg6zGUajb9Zy,6iZURTXhhsRg6zGUajb9Zy,['uk contemporary r&b'],49,Moss Kena,Square One,44,0.0
0.591,0.455,86.721,0.331,0.0107,0.0,5,0.573,11,230713,-6.715,0.232,0,audio_features,spotify:track:1W6wxOOYyJyyok8fqYSZ3m,1W6wxOOYyJyyok8fqYSZ3m,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,DJ Khaled,"Top Off (feat. JAY Z, Future & Beyoncé)",62,0.0
0.858,0.0967,173.964,0.265,0.702,0.0102,4,0.666,1,193669,-7.497,0.66,1,audio_features,spotify:track:5g2cAWMkHNS1pQnZbSxbZe,5g2cAWMkHNS1pQnZbSxbZe,"['abstract hip hop', 'escape room', 'ninja', 'scottish hip hop']",53,Young Fathers,Toy,26,0.0
0.292,0.106,124.011,0.0355,0.699,0.00234,3,0.527,2,249142,-10.659,0.224,0,audio_features,spotify:track:4zG58gSipyazhsiVdS84lM,4zG58gSipyazhsiVdS84lM,"['alternative country', 'anti-folk', 'art pop', 'canadian indie', 'canadian singer-songwriter', 'chamber pop', 'folk', 'indie folk', 'indie pop', 'indie rock', 'lilith', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'slow core', 'stomp and holler', 'traditional folk']",55,Neko Case,Hell-On,0,0.0
0.614,0.0832,99.99,0.0339,0.96,0.891,4,0.791,9,119829,-9.477,0.856,1,audio_features,spotify:track:1B5YVN3D8yU86bijZdiKsu,1B5YVN3D8yU86bijZdiKsu,"['classify', 'piano cover']",47,Peter Bence,Cheap Thrills - Acoustic Live Version,42,0.0
0.215,0.116,99.895,0.0343,0.964,0.000183,3,0.623,9,229413,-14.142,0.106,0,audio_features,spotify:track:3F6dDV4voQ5OTTYpzpIVYt,3F6dDV4voQ5OTTYpzpIVYt,"['british soul', 'neo soul']",73,Sade,"Flower of the Universe (From Disney's ""A Wrinkle in Time"")",51,0.0
0.63,0.0894,108.701,0.0841,0.0419,0.575,4,0.795,10,181107,-7.217,0.785,0,audio_features,spotify:track:1sR4aKaHpLrc9u7g4ii90U,1sR4aKaHpLrc9u7g4ii90U,"['australian rock', 'dance rock', 'funk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",72,INXS,Need You Tonight,62,0.0
0.493,0.0995,138.004,0.0382,0.739,0.00606,4,0.843,6,238601,-8.022,0.583,1,audio_features,spotify:track:0JDpTBEUXmAUCC7BiYipQk,0JDpTBEUXmAUCC7BiYipQk,"['alternative r&b', 'indie r&b']",46,WESLEE,Boy Like You,38,0.0
0.187,0.0904,175.702,0.147,0.785,0.0,4,0.559,8,171893,-9.55,0.592,1,audio_features,spotify:track:0JTnWeW0PqBQfq4Crnelce,0JTnWeW0PqBQfq4Crnelce,"['metropopolis', 'neo-synthpop']",66,Hurts,Chaperone,18,0.0
0.413,0.334,115.035,0.182,0.132,0.0,4,0.859,1,194230,-7.399,0.697,1,audio_features,spotify:track:79GsUxLyzxgnN4I1E11dtO,79GsUxLyzxgnN4I1E11dtO,"['alternative r&b', 'atl hip hop', 'dance pop', 'electropop', 'escape room', 'neo soul', 'pop', 'r&b']",73,Janelle Monáe,Make Me Feel,54,1.0
0.508,0.0851,121.965,0.197,0.0872,1.68e-06,4,0.949,0,212432,-5.939,0.325,1,audio_features,spotify:track:4HiryJmwSwizCo4l2N7PpE,4HiryJmwSwizCo4l2N7PpE,['vapor trap'],52,Good Gas,How I Feel,48,0.0
0.829,0.196,77.518,0.0637,0.298,0.0,4,0.841,10,214065,-3.29,0.819,1,audio_features,spotify:track:1gUJxDCuVx3DFlADiZl4ry,1gUJxDCuVx3DFlADiZl4ry,"['trap', 'trap soul', 'underground hip hop', 'vapor trap']",68,24hrs,Lie Detector (feat. Lil Pump),53,0.0
0.471,0.343,82.007,0.345,0.28,3.17e-06,4,0.76,4,214259,-9.195,0.486,0,audio_features,spotify:track:2ZJCiXNgleaoOP6zSWkzqy,2ZJCiXNgleaoOP6zSWkzqy,"['meme rap', 'vapor trap']",61,Lil Boom,Kimono,52,0.0
0.396,0.102,111.072,0.0392,0.738,2.19e-05,4,0.599,10,246327,-10.489,0.134,0,audio_features,spotify:track:20TYNq9o5sdBAbkCWE9ih7,20TYNq9o5sdBAbkCWE9ih7,"['alternative r&b', 'electropop', 'etherpop', 'pop']",74,Alina Baraz,Electric (feat. Khalid),71,1.0
0.633,0.109,156.015,0.238,0.223,0.0,4,0.797,5,232413,-4.815,0.577,1,audio_features,spotify:track:1nO2NjuFkGaAWcMdJ1pNrp,1nO2NjuFkGaAWcMdJ1pNrp,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",88,A$AP Rocky,Cocky (feat. London On Da Track),62,1.0
0.401,0.0722,120.336,0.0936,0.73,0.000932,4,0.692,7,303413,-9.382,0.33,1,audio_features,spotify:track:2WloLsoUqp1A0xxNAwoiwh,2WloLsoUqp1A0xxNAwoiwh,"['dark trap', 'emo rap', 'underground hip hop']",67,Yung Lean,Red Bottom Sky,62,1.0
0.581,0.105,140.022,0.27,0.00104,5.86e-05,4,0.922,10,181263,-7.495,0.595,1,audio_features,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,4qKcDkK6siZ7Jp1Jb4m0aL,"['pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",74,BlocBoy JB,Look Alive (feat. Drake),81,0.0
0.327,0.117,78.412,0.0346,0.063,0.000253,4,0.513,0,316339,-8.798,0.146,0,audio_features,spotify:track:388t96tJStiXYpJgKcnFtm,388t96tJStiXYpJgKcnFtm,"['alternative r&b', 'ambeat', 'indie soul', 'vapor soul', 'vapor twitch']",61,Ta-ku,Love Again (feat. JMSN & Sango),0,0.0
